seed,sample_id,rank_full,rank_noLTP,rank_noSTI,ndcg10_full,ndcg10_noLTP,ndcg10_noSTI,overlap10_noLTP,overlap10_noSTI,driver
42,21169/11/78340,11,10,39,0.0,0.2890648263178879,0.0,0.8,0.3,STI-driven
42,21169/11/204870,87,91,263,0.0,0.0,0.0,0.8,0.3,STI-driven
42,21182/9/206029,5964,5471,6184,0.0,0.0,0.0,0.6,0.1,STI-driven
42,21182/13/149543,472,201,3117,0.0,0.0,0.0,0.6,0.1,STI-driven
42,21192/2/78340,18,10,70,0.0,0.2890648263178879,0.0,0.8,0.5,STI-driven
42,21192/9/78418,15,11,70,0.0,0.0,0.0,0.8,0.4,STI-driven
42,21192/14/116897,6819,6494,6909,0.0,0.0,0.0,0.8,0.3,STI-driven
42,21192/16/152789,270,228,1001,0.0,0.0,0.0,0.8,0.3,STI-driven
42,21192/16/119144,2,7,2,0.6309297535714575,0.3333333333333333,0.6309297535714575,0.8,0.3,STI-driven
42,21193/10/80865,63,48,1024,0.0,0.0,0.0,0.6,0.5,Jointly-driven
42,21204/5/173768,1894,2596,1453,0.0,0.0,0.0,0.7,0.2,STI-driven
42,21204/5/135571,2,2,47,0.6309297535714575,0.6309297535714575,0.0,0.7,0.2,STI-driven
42,21204/13/205163,1282,1140,1407,0.0,0.0,0.0,0.4,0.1,Jointly-driven
42,21221/3/186465,788,354,2805,0.0,0.0,0.0,0.5,0.1,Jointly-driven
42,21221/3/160266,5539,6355,2708,0.0,0.0,0.0,0.5,0.1,Jointly-driven
42,21221/8/118669,2708,1461,5454,0.0,0.0,0.0,0.5,0.1,Jointly-driven
42,21223/6/142910,318,381,290,0.0,0.0,0.0,0.9,0.3,STI-driven
42,21223/6/173785,791,682,899,0.0,0.0,0.0,0.9,0.3,STI-driven
42,21223/9/161313,10,15,21,0.2890648263178879,0.0,0.0,0.8,0.3,STI-driven
42,21223/9/155370,3139,3092,3691,0.0,0.0,0.0,0.8,0.3,STI-driven
42,21224/5/119576,109,98,1084,0.0,0.0,0.0,0.6,0.2,Jointly-driven
42,21226/3/202418,167,130,1608,0.0,0.0,0.0,0.9,0.1,STI-driven
42,21226/4/187205,85,110,257,0.0,0.0,0.0,0.9,0.1,STI-driven
42,21226/7/178711,546,529,720,0.0,0.0,0.0,0.6,0.3,Jointly-driven
42,21238/4/91563,1197,1532,1177,0.0,0.0,0.0,0.7,0.2,STI-driven
42,21238/12/158903,506,654,651,0.0,0.0,0.0,0.9,0.2,STI-driven
42,21249/5/92989,808,959,1786,0.0,0.0,0.0,0.7,0.2,Jointly-driven
42,21249/9/157758,208,61,2122,0.0,0.0,0.0,0.5,0.3,Jointly-driven
42,21249/10/98088,19,11,236,0.0,0.0,0.0,0.5,0.3,Jointly-driven
42,21287/1/170037,12,31,37,0.0,0.0,0.0,0.6,0.1,STI-driven
42,21287/2/157187,3174,2563,5819,0.0,0.0,0.0,0.6,0.1,STI-driven
42,21287/12/204334,365,725,246,0.0,0.0,0.0,0.5,0.0,STI-driven
42,21305/6/91089,5646,5411,5584,0.0,0.0,0.0,0.7,0.5,STI-driven
42,21305/6/106388,126,239,80,0.0,0.0,0.0,0.7,0.5,STI-driven
42,21305/9/100271,83,125,150,0.0,0.0,0.0,0.6,0.5,Jointly-driven
42,21305/9/120092,6,5,23,0.3562071871080222,0.38685280723454163,0.0,0.6,0.5,Jointly-driven
42,21315/1/190418,320,853,192,0.0,0.0,0.0,0.5,0.3,Jointly-driven
42,21315/9/143259,16,121,16,0.0,0.0,0.0,0.5,0.5,Jointly-driven
42,21315/16/107420,33,37,193,0.0,0.0,0.0,0.5,0.3,Jointly-driven
42,21315/20/152497,1507,311,5612,0.0,0.0,0.0,0.4,0.3,Jointly-driven
42,21317/7/204870,447,628,542,0.0,0.0,0.0,0.8,0.0,STI-driven
42,21317/9/78418,2682,3239,555,0.0,0.0,0.0,0.6,0.0,STI-driven
42,21318/3/142823,1295,1811,570,0.0,0.0,0.0,0.7,0.2,STI-driven
42,21318/5/82476,559,857,755,0.0,0.0,0.0,0.5,0.3,Jointly-driven
42,21318/7/111099,1386,1973,1103,0.0,0.0,0.0,0.5,0.3,Jointly-driven
42,21318/9/175096,96,1325,6,0.0,0.0,0.3562071871080222,0.5,0.3,Jointly-driven
42,21362/4/170376,223,487,32,0.0,0.0,0.0,0.5,0.4,Jointly-driven
42,21362/4/168664,770,1733,191,0.0,0.0,0.0,0.5,0.4,Jointly-driven
42,21362/4/151299,617,796,738,0.0,0.0,0.0,0.5,0.4,Jointly-driven
42,21368/5/101264,13,11,62,0.0,0.0,0.0,0.9,0.3,STI-driven
42,21368/7/198355,4069,4219,4450,0.0,0.0,0.0,0.8,0.3,STI-driven
42,21368/10/126656,1513,1110,2602,0.0,0.0,0.0,0.7,0.4,STI-driven
42,21368/11/191200,425,316,1033,0.0,0.0,0.0,0.7,0.4,STI-driven
42,21384/7/112719,71,92,127,0.0,0.0,0.0,0.7,0.3,Jointly-driven
42,21384/8/199262,773,1064,390,0.0,0.0,0.0,0.7,0.3,Jointly-driven
42,21384/12/170119,6,11,41,0.3562071871080222,0.0,0.0,0.6,0.3,Jointly-driven
42,21394/3/123015,148,166,253,0.0,0.0,0.0,0.6,0.3,Jointly-driven
42,21394/3/140335,32,23,514,0.0,0.0,0.0,0.6,0.3,Jointly-driven
42,21394/8/152847,17,69,6,0.0,0.0,0.3562071871080222,0.6,0.3,Jointly-driven
42,21402/3/114560,149,178,454,0.0,0.0,0.0,0.8,0.1,STI-driven
42,21402/7/114109,934,1336,940,0.0,0.0,0.0,0.5,0.0,STI-driven
42,21402/8/132291,3579,4132,1575,0.0,0.0,0.0,0.5,0.0,STI-driven
42,21403/2/139199,6496,6798,2756,0.0,0.0,0.0,0.9,0.2,STI-driven
42,21403/6/175096,191,359,73,0.0,0.0,0.0,0.8,0.2,STI-driven
42,21405/6/77455,718,602,2116,0.0,0.0,0.0,0.8,0.1,STI-driven
42,21405/6/94056,391,251,1069,0.0,0.0,0.0,0.8,0.1,STI-driven
42,21405/8/160038,355,587,400,0.0,0.0,0.0,0.8,0.1,STI-driven
42,21405/8/134101,2365,2768,2785,0.0,0.0,0.0,0.8,0.1,STI-driven
42,21409/3/122164,664,645,1165,0.0,0.0,0.0,0.9,0.1,STI-driven
42,21409/4/181299,370,197,1426,0.0,0.0,0.0,0.9,0.1,STI-driven
42,21409/5/121366,261,348,337,0.0,0.0,0.0,0.9,0.1,STI-driven
42,21410/4/159100,517,824,269,0.0,0.0,0.0,0.8,0.2,STI-driven
42,21410/5/135485,98,85,299,0.0,0.0,0.0,0.8,0.2,STI-driven
42,21410/8/202190,451,479,628,0.0,0.0,0.0,0.6,0.1,STI-driven
42,21411/4/112284,1529,2046,192,0.0,0.0,0.0,0.9,0.1,STI-driven
42,21411/4/196366,247,247,1671,0.0,0.0,0.0,0.9,0.1,STI-driven
42,21411/8/180224,76,77,1070,0.0,0.0,0.0,0.7,0.1,STI-driven
42,21412/6/135634,5052,5109,4777,0.0,0.0,0.0,0.8,0.1,STI-driven
42,21412/8/199642,5192,5099,4793,0.0,0.0,0.0,0.8,0.1,STI-driven
42,21412/9/131811,4541,4617,4017,0.0,0.0,0.0,0.8,0.1,STI-driven
42,21412/9/174439,3572,3854,1977,0.0,0.0,0.0,0.8,0.1,STI-driven
42,21414/7/170059,297,203,1283,0.0,0.0,0.0,1.0,0.0,STI-driven
42,21418/10/193591,2744,3626,729,0.0,0.0,0.0,0.8,0.3,STI-driven
42,21418/10/160038,1768,2674,569,0.0,0.0,0.0,0.8,0.3,STI-driven
42,21419/4/84798,297,190,1059,0.0,0.0,0.0,0.9,0.6,Jointly-driven
42,21419/5/196132,2185,2019,2359,0.0,0.0,0.0,0.9,0.6,Jointly-driven
42,21419/8/115908,73,37,755,0.0,0.0,0.0,0.9,0.4,Jointly-driven
42,21419/13/202418,3048,3750,1339,0.0,0.0,0.0,0.9,0.5,Jointly-driven
42,21419/13/81660,3088,3712,1379,0.0,0.0,0.0,0.9,0.5,Jointly-driven
42,21421/5/78340,16,21,8,0.0,0.0,0.31546487678572877,0.8,0.5,STI-driven
42,21421/5/161313,3,4,10,0.5,0.43067655807339306,0.2890648263178879,0.8,0.5,STI-driven
42,21421/8/118020,4403,4606,3892,0.0,0.0,0.0,0.8,0.5,STI-driven
42,21421/8/159166,2446,2784,2431,0.0,0.0,0.0,0.8,0.5,STI-driven
42,21464/3/204974,1,1,100,1.0,1.0,0.0,1.0,0.0,STI-driven
42,21464/3/184098,126,126,9,0.0,0.0,0.3010299956639812,1.0,0.0,STI-driven
42,21464/3/117958,2205,2205,6667,0.0,0.0,0.0,1.0,0.0,STI-driven
42,21464/4/188808,34,34,41,0.0,0.0,0.0,1.0,0.0,STI-driven
42,21464/7/88141,2,2,94,0.6309297535714575,0.6309297535714575,0.0,1.0,0.0,STI-driven
42,21464/12/86045,1070,1070,5065,0.0,0.0,0.0,1.0,0.0,STI-driven
42,21464/18/158006,131,131,302,0.0,0.0,0.0,1.0,0.0,STI-driven
42,21464/21/169419,261,261,109,0.0,0.0,0.0,1.0,0.0,STI-driven
42,21504/5/123015,152,168,398,0.0,0.0,0.0,0.6,0.2,Jointly-driven
42,21504/7/135788,6486,6246,6147,0.0,0.0,0.0,0.7,0.2,STI-driven
42,21504/11/202418,456,736,199,0.0,0.0,0.0,0.8,0.2,Jointly-driven
42,21509/5/194157,808,377,3264,0.0,0.0,0.0,0.7,0.0,Jointly-driven
42,21509/7/141576,3136,3163,3635,0.0,0.0,0.0,0.5,0.0,STI-driven
42,21530/6/101794,237,275,242,0.0,0.0,0.0,0.9,0.3,STI-driven
42,21530/6/161313,5,8,9,0.38685280723454163,0.31546487678572877,0.3010299956639812,0.9,0.3,STI-driven
42,21530/10/85036,11,10,60,0.0,0.2890648263178879,0.0,0.8,0.3,STI-driven
42,21530/10/114759,81,109,109,0.0,0.0,0.0,0.8,0.3,STI-driven
42,21568/6/195447,169,169,1362,0.0,0.0,0.0,1.0,0.1,STI-driven
42,21568/6/97820,926,926,6908,0.0,0.0,0.0,1.0,0.1,STI-driven
42,21568/9/165308,1152,1152,2094,0.0,0.0,0.0,1.0,0.1,STI-driven
42,21585/4/140771,367,967,108,0.0,0.0,0.0,0.7,0.1,Jointly-driven
42,21585/6/157783,2273,1798,3570,0.0,0.0,0.0,0.6,0.1,Jointly-driven
42,21585/8/90272,4208,2567,6547,0.0,0.0,0.0,0.5,0.1,Jointly-driven
42,21600/5/134726,139,253,180,0.0,0.0,0.0,0.7,0.4,STI-driven
42,21600/5/196668,73,38,1320,0.0,0.0,0.0,0.7,0.4,STI-driven
42,21600/7/95075,4826,4491,5183,0.0,0.0,0.0,0.8,0.2,STI-driven
42,21614/3/188057,237,293,249,0.0,0.0,0.0,0.7,0.2,STI-driven
42,21614/3/201744,441,375,1740,0.0,0.0,0.0,0.7,0.2,STI-driven
42,21614/6/122058,4176,4969,1372,0.0,0.0,0.0,0.6,0.2,STI-driven
42,21619/4/112277,3329,5007,175,0.0,0.0,0.0,0.4,0.1,Jointly-driven
42,21619/4/193166,4237,3674,5469,0.0,0.0,0.0,0.4,0.1,Jointly-driven
42,21619/7/172122,1851,2019,1997,0.0,0.0,0.0,0.4,0.1,Jointly-driven
42,21621/2/79278,263,359,873,0.0,0.0,0.0,0.7,0.1,STI-driven
42,21621/4/154716,3238,2078,6261,0.0,0.0,0.0,0.7,0.1,STI-driven
42,21621/6/104180,809,1258,355,0.0,0.0,0.0,0.7,0.1,STI-driven
42,21622/1/205724,2042,1828,2294,0.0,0.0,0.0,0.8,0.1,STI-driven
42,21622/6/204974,2,4,20,0.6309297535714575,0.43067655807339306,0.0,0.9,0.0,STI-driven
42,21622/8/78418,22,19,286,0.0,0.0,0.0,0.8,0.0,STI-driven
42,21623/3/185171,1862,2277,623,0.0,0.0,0.0,0.8,0.5,STI-driven
42,21623/7/180224,84,94,517,0.0,0.0,0.0,0.8,0.1,STI-driven
42,21623/7/167031,80,65,1786,0.0,0.0,0.0,0.8,0.1,STI-driven
42,21644/5/146640,2710,3584,449,0.0,0.0,0.0,0.8,0.2,STI-driven
42,21644/5/114560,1722,2044,934,0.0,0.0,0.0,0.8,0.2,STI-driven
42,21644/7/190814,225,234,387,0.0,0.0,0.0,0.9,0.1,STI-driven
42,21657/4/188165,572,553,1973,0.0,0.0,0.0,0.7,0.0,STI-driven
42,21657/4/129966,2757,3273,1050,0.0,0.0,0.0,0.7,0.0,STI-driven
42,21657/7/147934,39,63,97,0.0,0.0,0.0,0.7,0.0,STI-driven
42,21657/8/101264,14,39,11,0.0,0.0,0.0,0.7,0.0,STI-driven
42,21661/4/141578,304,297,417,0.0,0.0,0.0,0.5,0.3,Jointly-driven
42,21661/7/196336,708,947,197,0.0,0.0,0.0,0.7,0.3,STI-driven
42,21661/10/147826,1084,993,1481,0.0,0.0,0.0,0.8,0.3,STI-driven
42,21671/5/204794,1522,1553,1170,0.0,0.0,0.0,0.6,0.2,STI-driven
42,21671/8/206056,4285,5133,2628,0.0,0.0,0.0,0.6,0.2,STI-driven
42,21671/12/198342,1987,1305,5750,0.0,0.0,0.0,0.7,0.1,STI-driven
42,21673/6/112737,5114,5023,5015,0.0,0.0,0.0,0.7,0.1,STI-driven
42,21673/6/122385,11,19,10,0.0,0.0,0.2890648263178879,0.7,0.1,STI-driven
42,21673/10/172122,1434,1777,941,0.0,0.0,0.0,0.8,0.1,STI-driven
42,21674/4/161313,17,16,32,0.0,0.0,0.0,0.8,0.7,Jointly-driven
42,21674/11/204870,158,158,227,0.0,0.0,0.0,0.7,0.7,Jointly-driven
42,21674/21/148904,4,3,34,0.43067655807339306,0.5,0.0,0.5,0.3,Jointly-driven
42,21682/2/199831,2,9,24,0.6309297535714575,0.3010299956639812,0.0,0.7,0.0,STI-driven
42,21682/4/180926,16,17,405,0.0,0.0,0.0,0.7,0.0,STI-driven
42,21682/10/205435,11,77,13,0.0,0.0,0.0,0.3,0.0,Jointly-driven
42,21689/3/137821,466,392,1499,0.0,0.0,0.0,0.8,0.3,STI-driven
42,21689/5/194583,2287,3330,672,0.0,0.0,0.0,0.7,0.1,STI-driven
42,21689/8/150887,15,25,29,0.0,0.0,0.0,0.7,0.2,STI-driven
42,21695/7/203386,3079,3336,3079,0.0,0.0,0.0,0.8,0.1,STI-driven
42,21695/7/113035,438,295,1194,0.0,0.0,0.0,0.8,0.1,STI-driven
42,21696/4/155969,340,340,179,0.0,0.0,0.0,1.0,0.0,STI-driven
42,21696/4/78418,105,105,11,0.0,0.0,0.0,1.0,0.0,STI-driven
42,21696/5/197213,11,11,89,0.0,0.0,0.0,1.0,0.0,STI-driven
42,21696/7/101264,37,37,62,0.0,0.0,0.0,1.0,0.1,STI-driven
42,21696/9/103896,1439,1439,132,0.0,0.0,0.0,1.0,0.1,STI-driven
42,21696/11/137465,1338,1338,2440,0.0,0.0,0.0,1.0,0.1,STI-driven
42,21705/2/204870,90,126,68,0.0,0.0,0.0,0.9,0.3,STI-driven
42,21705/7/184098,502,757,189,0.0,0.0,0.0,0.5,0.2,Jointly-driven
42,21705/7/111429,5807,5386,4770,0.0,0.0,0.0,0.5,0.2,Jointly-driven
42,21705/9/91332,79,212,15,0.0,0.0,0.0,0.7,0.2,STI-driven
42,21705/9/81385,493,719,289,0.0,0.0,0.0,0.7,0.2,STI-driven
42,21710/2/82894,307,301,362,0.0,0.0,0.0,0.8,0.3,STI-driven
42,21710/6/199831,79,94,597,0.0,0.0,0.0,0.5,0.1,STI-driven
42,21710/8/177283,6699,6488,5324,0.0,0.0,0.0,0.5,0.1,Jointly-driven
42,21710/9/140066,359,1323,32,0.0,0.0,0.0,0.5,0.1,Jointly-driven
42,21710/13/169487,1566,1249,2260,0.0,0.0,0.0,0.7,0.0,STI-driven
42,21729/5/134157,2241,2870,1282,0.0,0.0,0.0,0.7,0.0,STI-driven
42,21729/6/204157,2908,2574,4795,0.0,0.0,0.0,0.7,0.0,STI-driven
42,21729/15/187061,3058,4217,516,0.0,0.0,0.0,0.7,0.0,STI-driven
42,21730/15/186228,1373,1983,641,0.0,0.0,0.0,0.8,0.5,Jointly-driven
42,21773/6/197213,9,12,29,0.3010299956639812,0.0,0.0,0.6,0.3,Jointly-driven
42,21773/6/146771,46,55,98,0.0,0.0,0.0,0.6,0.3,Jointly-driven
42,21773/7/157190,145,280,44,0.0,0.0,0.0,0.6,0.3,Jointly-driven
42,21779/1/204870,118,144,148,0.0,0.0,0.0,0.7,0.4,STI-driven
42,21779/5/205163,286,272,612,0.0,0.0,0.0,1.0,0.1,STI-driven
42,21779/7/78418,3,2,128,0.5,0.6309297535714575,0.0,1.0,0.1,STI-driven
42,21780/7/136983,62,53,205,0.0,0.0,0.0,0.9,0.2,STI-driven
42,21780/8/120948,861,694,786,0.0,0.0,0.0,0.9,0.2,STI-driven
42,21780/13/178715,246,402,389,0.0,0.0,0.0,0.7,0.1,STI-driven
42,21781/7/138081,424,337,1277,0.0,0.0,0.0,0.7,0.1,Jointly-driven
42,21781/7/188779,44,29,414,0.0,0.0,0.0,0.7,0.1,Jointly-driven
42,21781/9/85750,223,210,558,0.0,0.0,0.0,0.4,0.2,Jointly-driven
42,21781/15/111918,184,113,712,0.0,0.0,0.0,0.6,0.2,Jointly-driven
42,21783/8/148505,259,305,674,0.0,0.0,0.0,0.6,0.1,STI-driven
42,21783/9/140066,2,7,5,0.6309297535714575,0.3333333333333333,0.38685280723454163,0.6,0.1,STI-driven
42,21783/15/178502,349,307,1251,0.0,0.0,0.0,0.7,0.1,STI-driven
42,21785/8/170119,4,4,99,0.43067655807339306,0.43067655807339306,0.0,1.0,0.0,STI-driven
42,21785/8/88751,22,22,322,0.0,0.0,0.0,1.0,0.0,STI-driven
42,21785/11/136463,828,828,650,0.0,0.0,0.0,1.0,0.0,STI-driven
42,21786/3/204870,146,152,215,0.0,0.0,0.0,0.8,0.3,STI-driven
42,21786/4/204974,1,1,6,1.0,1.0,0.3562071871080222,0.8,0.3,STI-driven
42,21786/11/132728,27,24,930,0.0,0.0,0.0,0.8,0.0,STI-driven
42,21786/12/140335,6,5,384,0.3562071871080222,0.38685280723454163,0.0,0.8,0.0,STI-driven
42,21786/14/178711,16,18,453,0.0,0.0,0.0,0.8,0.0,STI-driven
42,21786/16/200103,5265,4808,6224,0.0,0.0,0.0,0.9,0.0,STI-driven
42,21787/6/79278,597,729,916,0.0,0.0,0.0,0.8,0.1,STI-driven
42,21787/8/145997,183,150,1249,0.0,0.0,0.0,0.9,0.1,STI-driven
42,21787/11/169617,2916,3022,2083,0.0,0.0,0.0,0.8,0.1,STI-driven
42,21788/5/205435,68,94,39,0.0,0.0,0.0,0.8,0.6,STI-driven
42,21788/6/185139,89,131,37,0.0,0.0,0.0,0.8,0.6,STI-driven
42,21788/6/134719,1021,1175,1038,0.0,0.0,0.0,0.8,0.6,STI-driven
42,21788/7/134633,2483,2182,2618,0.0,0.0,0.0,0.8,0.6,STI-driven
42,21788/9/191947,500,532,1114,0.0,0.0,0.0,0.7,0.6,STI-driven
42,21794/7/178984,75,116,139,0.0,0.0,0.0,0.6,0.5,Jointly-driven
42,21794/9/205163,145,95,428,0.0,0.0,0.0,0.7,0.5,STI-driven
42,21794/9/206044,5313,4676,5895,0.0,0.0,0.0,0.7,0.5,STI-driven
42,21794/14/205435,260,649,21,0.0,0.0,0.0,0.9,0.2,STI-driven
42,21799/9/91677,3191,4402,2195,0.0,0.0,0.0,0.8,0.3,STI-driven
42,21799/10/135858,5265,3325,6621,0.0,0.0,0.0,0.8,0.3,STI-driven
42,21805/5/160862,1825,2188,1399,0.0,0.0,0.0,0.7,0.2,STI-driven
42,21805/6/138311,164,185,355,0.0,0.0,0.0,0.7,0.2,STI-driven
42,21805/10/196757,1217,1326,1198,0.0,0.0,0.0,0.6,0.2,Jointly-driven
42,21807/4/90950,1050,2102,74,0.0,0.0,0.0,0.8,0.2,STI-driven
42,21807/4/144550,2467,4345,147,0.0,0.0,0.0,0.8,0.2,STI-driven
42,21807/7/170277,3572,5322,267,0.0,0.0,0.0,0.8,0.1,STI-driven
42,21825/8/122385,34,40,110,0.0,0.0,0.0,0.8,0.3,Jointly-driven
42,21825/14/199831,25,16,125,0.0,0.0,0.0,0.6,0.2,Jointly-driven
42,21829/6/178096,141,221,207,0.0,0.0,0.0,0.5,0.4,Jointly-driven
42,21839/8/199831,592,682,512,0.0,0.0,0.0,0.8,0.3,STI-driven
42,21839/8/177283,6608,6498,5717,0.0,0.0,0.0,0.8,0.3,STI-driven
42,21841/6/200228,2451,2201,3883,0.0,0.0,0.0,0.8,0.1,STI-driven
42,21841/6/111776,77,110,227,0.0,0.0,0.0,0.8,0.1,STI-driven
42,21841/8/176100,1611,1351,2664,0.0,0.0,0.0,0.7,0.1,STI-driven
42,21841/8/198460,1916,2891,629,0.0,0.0,0.0,0.7,0.1,STI-driven
42,21843/6/193711,1780,2090,1326,0.0,0.0,0.0,0.7,0.3,STI-driven
42,21843/6/118637,1216,1630,1766,0.0,0.0,0.0,0.7,0.3,STI-driven
42,21852/6/107420,154,351,88,0.0,0.0,0.0,0.3,0.3,Jointly-driven
42,21852/8/131730,688,681,1098,0.0,0.0,0.0,0.4,0.2,Jointly-driven
42,21861/6/193034,45,75,129,0.0,0.0,0.0,0.8,0.2,STI-driven
42,21861/7/86245,287,113,3202,0.0,0.0,0.0,0.8,0.2,STI-driven
42,21861/11/204870,77,97,124,0.0,0.0,0.0,0.9,0.2,STI-driven
42,21863/2/204870,101,142,97,0.0,0.0,0.0,0.9,0.4,STI-driven
42,21863/3/161313,12,12,23,0.0,0.0,0.0,0.9,0.4,STI-driven
42,21863/3/151318,1166,1739,314,0.0,0.0,0.0,0.9,0.4,STI-driven
42,21863/7/127115,19,44,62,0.0,0.0,0.0,0.8,0.2,STI-driven
42,21863/7/192815,30,38,96,0.0,0.0,0.0,0.8,0.2,STI-driven
42,21865/5/98088,17,15,227,0.0,0.0,0.0,0.5,0.3,Jointly-driven
42,21866/6/141928,165,78,1511,0.0,0.0,0.0,0.7,0.2,STI-driven
42,21866/9/105916,2754,2485,3943,0.0,0.0,0.0,0.7,0.1,STI-driven
42,21866/9/111918,824,748,1169,0.0,0.0,0.0,0.7,0.1,STI-driven
42,21868/7/141928,382,329,980,0.0,0.0,0.0,0.7,0.3,STI-driven
42,21868/7/174475,77,40,572,0.0,0.0,0.0,0.7,0.3,STI-driven
42,21868/11/116125,335,341,822,0.0,0.0,0.0,0.6,0.3,Jointly-driven
42,21868/11/150451,202,236,425,0.0,0.0,0.0,0.6,0.3,Jointly-driven
42,21868/13/85159,2017,1135,5582,0.0,0.0,0.0,0.5,0.2,STI-driven
42,21876/1/104711,5569,4764,6182,0.0,0.0,0.0,0.7,0.5,Jointly-driven
42,21876/4/112069,8,6,32,0.31546487678572877,0.3562071871080222,0.0,0.8,0.4,STI-driven
42,21876/7/111429,2967,2844,2341,0.0,0.0,0.0,0.8,0.4,STI-driven
42,21876/9/170305,155,185,186,0.0,0.0,0.0,0.8,0.4,STI-driven
42,21890/3/122604,3,1,5545,0.5,1.0,0.0,0.4,0.0,Jointly-driven
42,21890/6/140749,7,2,6458,0.3333333333333333,0.6309297535714575,0.0,0.7,0.0,Jointly-driven
42,21890/6/81792,6,3,6489,0.3562071871080222,0.5,0.0,0.7,0.0,Jointly-driven
42,21891/7/101264,19,149,15,0.0,0.0,0.0,0.4,0.4,Jointly-driven
42,21891/12/142823,2225,2743,1322,0.0,0.0,0.0,0.4,0.4,Jointly-driven
42,21892/5/84273,32,65,52,0.0,0.0,0.0,0.7,0.0,Jointly-driven
42,21892/10/193871,663,618,2084,0.0,0.0,0.0,0.7,0.1,Jointly-driven
42,21898/4/205435,2,39,3,0.6309297535714575,0.0,0.5,0.4,0.3,Jointly-driven
42,21898/4/148120,29,45,255,0.0,0.0,0.0,0.4,0.3,Jointly-driven
42,21898/9/77806,1851,1604,3821,0.0,0.0,0.0,0.5,0.2,Jointly-driven
42,21905/3/204870,131,206,101,0.0,0.0,0.0,0.8,0.2,STI-driven
42,21905/3/141578,1368,1872,460,0.0,0.0,0.0,0.8,0.2,STI-driven
42,21905/4/130591,263,373,221,0.0,0.0,0.0,0.8,0.2,STI-driven
42,21905/4/77161,751,674,854,0.0,0.0,0.0,0.8,0.2,STI-driven
42,21911/7/76781,4423,6813,390,0.0,0.0,0.0,0.5,0.2,Jointly-driven
42,21913/6/147669,528,1980,127,0.0,0.0,0.0,0.3,0.2,Jointly-driven
42,21913/10/193041,3079,1501,5920,0.0,0.0,0.0,0.5,0.3,Jointly-driven
42,21921/2/205430,39,56,272,0.0,0.0,0.0,0.7,0.2,STI-driven
42,21921/6/77806,2206,2142,3575,0.0,0.0,0.0,0.5,0.2,Jointly-driven
42,21921/10/131730,2241,2826,1299,0.0,0.0,0.0,0.6,0.1,Jointly-driven
42,21926/2/146872,1173,1226,1610,0.0,0.0,0.0,0.6,0.1,STI-driven
42,21926/8/109487,2579,1498,4362,0.0,0.0,0.0,0.5,0.4,Jointly-driven
42,21937/4/148222,967,1172,1144,0.0,0.0,0.0,0.7,0.4,STI-driven
42,21937/11/118338,491,162,4230,0.0,0.0,0.0,0.7,0.4,STI-driven
42,21941/4/79543,923,1408,633,0.0,0.0,0.0,0.7,0.2,STI-driven
42,21941/5/84001,86,134,188,0.0,0.0,0.0,0.7,0.2,STI-driven
42,21941/6/199642,6277,5653,6652,0.0,0.0,0.0,0.7,0.2,STI-driven
42,21941/9/99659,3073,3357,3283,0.0,0.0,0.0,0.7,0.1,STI-driven
42,21942/8/136000,19,23,559,0.0,0.0,0.0,0.6,0.1,STI-driven
42,21942/9/173575,58,30,3584,0.0,0.0,0.0,0.6,0.1,STI-driven
42,21942/13/80067,6,2,1392,0.3562071871080222,0.6309297535714575,0.0,0.7,0.0,STI-driven
42,21954/3/204651,188,239,321,0.0,0.0,0.0,0.6,0.1,STI-driven
42,21954/5/127328,30,42,124,0.0,0.0,0.0,0.6,0.1,STI-driven
42,21954/5/152744,271,564,100,0.0,0.0,0.0,0.6,0.1,STI-driven
42,21954/10/123754,4244,4704,2937,0.0,0.0,0.0,0.7,0.3,Jointly-driven
42,21960/6/188260,5820,5746,5133,0.0,0.0,0.0,0.5,0.3,Jointly-driven
42,21960/9/168644,753,626,1535,0.0,0.0,0.0,0.5,0.5,Jointly-driven
42,21960/12/87664,405,1980,44,0.0,0.0,0.0,0.4,0.5,Jointly-driven
42,21961/4/83396,6406,6252,5466,0.0,0.0,0.0,0.5,0.1,Jointly-driven
42,21961/4/126786,3607,2757,5499,0.0,0.0,0.0,0.5,0.1,Jointly-driven
42,21961/9/105031,136,138,625,0.0,0.0,0.0,0.4,0.3,Jointly-driven
42,21963/2/114560,273,344,283,0.0,0.0,0.0,0.9,0.2,STI-driven
42,21963/2/125515,6134,6348,3837,0.0,0.0,0.0,0.9,0.2,STI-driven
42,21963/4/104180,223,235,273,0.0,0.0,0.0,0.9,0.0,STI-driven
42,21963/4/150941,543,719,158,0.0,0.0,0.0,0.9,0.0,STI-driven
42,21974/3/185139,223,388,73,0.0,0.0,0.0,0.6,0.3,Jointly-driven
42,21974/6/120849,1390,762,2682,0.0,0.0,0.0,0.4,0.4,Jointly-driven
42,21975/3/202434,4494,3793,3844,0.0,0.0,0.0,0.6,0.2,Jointly-driven
42,21975/4/120003,281,180,731,0.0,0.0,0.0,0.6,0.2,Jointly-driven
42,21975/8/142933,1702,2048,1125,0.0,0.0,0.0,0.7,0.3,STI-driven
42,21975/12/154189,2492,2654,1745,0.0,0.0,0.0,0.6,0.3,Jointly-driven
42,21980/4/90486,48,49,249,0.0,0.0,0.0,0.7,0.1,STI-driven
